USERID,CHECKTIME,CHECKTYPE,VERIFYCODE,SENSORID,Memoinfo,WorkCode,sn,UserExtFmt
39,"04/13/25 08:41:40","O",1,"1",,"0","A8N5232361065",1
39,"04/13/25 16:00:28","I",1,"1",,"0","A8N5232361065",1
39,"04/14/25 09:13:12","O",1,"1",,"0","A8N5232361065",1
39,"04/14/25 16:07:25","I",1,"1",,"0","A8N5232361065",1
39,"04/15/25 08:31:42","O",1,"1",,"0","A8N5232361065",1
39,"04/15/25 16:08:19","I",1,"1",,"0","A8N5232361065",1
39,"04/16/25 08:20:43","O",1,"1",,"0","A8N5232361065",1
39,"04/16/25 15:51:40","I",1,"1",,"0","A8N5232361065",1
39,"04/17/25 08:05:27","O",1,"1",,"0","A8N5232361065",1
39,"04/17/25 15:55:16","I",1,"1",,"0","A8N5232361065",1
39,"04/18/25 08:08:50","O",1,"1",,"0","A8N5232361065",1
39,"04/18/25 16:25:41","I",1,"1",,"0","A8N5232361065",1
39,"04/19/25 08:09:35","O",1,"1",,"0","A8N5232361065",1
39,"04/20/25 08:19:25","O",1,"1",,"0","A8N5232361065",1
39,"04/20/25 16:15:43","I",1,"1",,"0","A8N5232361065",1
39,"04/21/25 08:07:59","O",1,"1",,"0","A8N5232361065",1
39,"04/21/25 16:05:40","I",1,"1",,"0","A8N5232361065",1
39,"04/22/25 08:11:08","O",1,"1",,"0","A8N5232361065",1
39,"04/22/25 16:19:46","I",1,"1",,"0","A8N5232361065",1
39,"04/23/25 08:05:24","O",1,"1",,"0","A8N5232361065",1
39,"04/23/25 16:12:06","I",1,"1",,"0","A8N5232361065",1
39,"04/24/25 08:41:58","O",1,"1",,"0","A8N5232361065",1
39,"04/24/25 16:14:54","I",1,"1",,"0","A8N5232361065",1
39,"04/25/25 08:04:38","O",1,"1",,"0","A8N5232361065",1
39,"04/25/25 16:19:49","I",1,"1",,"0","A8N5232361065",1
39,"04/26/25 08:46:03","O",1,"1",,"0","A8N5232361065",1
39,"04/26/25 16:12:42","I",1,"1",,"0","A8N5232361065",1
39,"04/27/25 08:23:04","O",1,"1",,"0","A8N5232361065",1
39,"04/27/25 15:57:13","I",1,"1",,"0","A8N5232361065",1
39,"04/28/25 08:07:34","O",1,"1",,"0","A8N5232361065",1
39,"04/28/25 16:02:53","I",1,"1",,"0","A8N5232361065",1
39,"04/29/25 08:15:19","O",1,"1",,"0","A8N5232361065",1
39,"04/29/25 15:51:16","I",1,"1",,"0","A8N5232361065",1
39,"04/30/25 08:14:20","O",1,"1",,"0","A8N5232361065",1
39,"05/04/25 16:07:08","I",1,"1",,"0","A8N5232361065",1
39,"05/05/25 08:23:22","O",1,"1",,"0","A8N5232361065",1
39,"05/05/25 16:06:58","I",1,"1",,"0","A8N5232361065",1
39,"05/06/25 08:07:46","O",1,"1",,"0","A8N5232361065",1
39,"05/08/25 15:47:24","I",1,"1",,"0","A8N5232361065",1
39,"05/09/25 08:20:01","O",1,"1",,"0","A8N5232361065",1
39,"05/09/25 16:15:09","I",1,"1",,"0","A8N5232361065",1
39,"05/10/25 08:06:06","O",1,"1",,"0","A8N5232361065",1
39,"05/12/25 15:52:24","I",1,"1",,"0","A8N5232361065",1
39,"05/13/25 08:00:53","O",1,"1",,"0","A8N5232361065",1
39,"05/13/25 15:47:11","I",1,"1",,"0","A8N5232361065",1
39,"05/14/25 08:12:03","O",1,"1",,"0","A8N5232361065",1
39,"05/16/25 16:07:40","I",1,"1",,"0","A8N5232361065",1
39,"05/17/25 08:03:19","O",1,"1",,"0","A8N5232361065",1
39,"05/17/25 15:55:31","I",1,"1",,"0","A8N5232361065",1
39,"05/18/25 08:23:04","O",1,"1",,"0","A8N5232361065",1
39,"05/20/25 15:55:31","I",1,"1",,"0","A8N5232361065",1
39,"05/21/25 08:01:13","O",1,"1",,"0","A8N5232361065",1
39,"05/21/25 15:55:35","I",1,"1",,"0","A8N5232361065",1
39,"05/22/25 08:09:52","O",1,"1",,"0","A8N5232361065",1
39,"05/24/25 15:59:58","I",1,"1",,"0","A8N5232361065",1
39,"05/25/25 09:16:01","O",1,"1",,"0","A8N5232361065",1
39,"05/26/25 15:59:47","I",1,"1",,"0","A8N5232361065",1
39,"05/27/25 08:07:30","O",1,"1",,"0","A8N5232361065",1
39,"05/27/25 15:53:48","I",1,"1",,"0","A8N5232361065",1
39,"05/28/25 08:47:23","O",1,"1",,"0","A8N5232361065",1
39,"05/29/25 15:43:50","I",1,"1",,"0","A8N5232361065",1
39,"05/30/25 08:23:28","O",1,"1",,"0","A8N5232361065",1
39,"06/01/25 15:49:04","I",1,"1",,"0","A8N5232361065",1
39,"06/02/25 08:09:28","O",1,"1",,"0","A8N5232361065",1
39,"06/02/25 15:58:45","I",1,"1",,"0","A8N5232361065",1
39,"06/03/25 08:42:12","O",1,"1",,"0","A8N5232361065",1
39,"06/05/25 16:11:04","I",1,"1",,"0","A8N5232361065",1
39,"06/06/25 08:25:34","O",1,"1",,"0","A8N5232361065",1
39,"06/06/25 16:15:57","I",1,"1",,"0","A8N5232361065",1
39,"06/07/25 08:23:50","O",1,"1",,"0","A8N5232361065",1
39,"06/09/25 16:00:59","I",1,"1",,"0","A8N5232361065",1
39,"06/10/25 08:10:31","O",1,"1",,"0","A8N5232361065",1
39,"06/10/25 15:57:24","I",1,"1",,"0","A8N5232361065",1
39,"06/11/25 08:16:04","O",1,"1",,"0","A8N5232361065",1
39,"06/13/25 16:04:03","I",1,"1",,"0","A8N5232361065",1
39,"06/14/25 08:00:25","O",1,"1",,"0","A8N5232361065",1
39,"06/14/25 16:02:59","I",1,"1",,"0","A8N5232361065",1
39,"06/15/25 08:23:04","O",1,"1",,"0","A8N5232361065",1
39,"06/17/25 15:58:02","I",1,"1",,"0","A8N5232361065",1
39,"06/18/25 08:06:16","O",1,"1",,"0","A8N5232361065",1
39,"06/18/25 15:52:06","I",1,"1",,"0","A8N5232361065",1
39,"06/19/25 08:11:34","O",1,"1",,"0","A8N5232361065",1
39,"06/21/25 15:59:29","I",1,"1",,"0","A8N5232361065",1
39,"06/22/25 08:07:56","O",1,"1",,"0","A8N5232361065",1
39,"06/22/25 16:04:40","I",1,"1",,"0","A8N5232361065",1
39,"06/23/25 08:02:41","O",1,"1",,"0","A8N5232361065",1
39,"06/25/25 15:56:03","I",1,"1",,"0","A8N5232361065",1
39,"06/26/25 08:04:28","I",1,"1",,"0","A8N5232361065",1
39,"06/26/25 15:51:52","I",1,"1",,"0","A8N5232361065",1
39,"06/27/25 08:11:48","O",1,"1",,"0","A8N5232361065",1
39,"06/29/25 15:49:36","I",1,"1",,"0","A8N5232361065",1
39,"06/30/25 08:34:01","O",1,"1",,"0","A8N5232361065",1
39,"06/30/25 15:52:09","I",1,"1",,"0","A8N5232361065",1
39,"07/01/25 08:09:01","O",1,"1",,"0","A8N5232361065",1
39,"07/03/25 15:46:35","I",1,"1",,"0","A8N5232361065",1
39,"07/04/25 08:54:05","O",1,"1",,"0","A8N5232361065",1
39,"07/04/25 16:07:42","I",1,"1",,"0","A8N5232361065",1
39,"07/05/25 08:11:53","O",1,"1",,"0","A8N5232361065",1
39,"07/08/25 08:00:40","O",1,"1",,"0","A8N5232361065",1
39,"07/08/25 15:47:19","I",1,"1",,"0","A8N5232361065",1
39,"07/09/25 08:05:12","O",1,"1",,"0","A8N5232361065",1
39,"07/09/25 15:44:10","I",1,"1",,"0","A8N5232361065",1
39,"07/10/25 08:02:32","O",1,"1",,"0","A8N5232361065",1
39,"07/12/25 15:45:11","I",1,"1",,"0","A8N5232361065",1
39,"07/13/25 08:16:43","O",1,"1",,"0","A8N5232361065",1
39,"07/15/25 15:54:02","I",1,"1",,"0","A8N5232361065",1
39,"07/16/25 08:06:31","O",1,"1",,"0","A8N5232361065",1
39,"07/16/25 15:52:05","I",1,"1",,"0","A8N5232361065",1
39,"07/17/25 08:04:07","O",1,"1",,"0","A8N5232361065",1
39,"07/19/25 15:39:22","I",1,"1",,"0","A8N5232361065",1
39,"07/20/25 08:09:43","O",1,"1",,"0","A8N5232361065",1
39,"07/20/25 15:54:49","I",1,"1",,"0","A8N5232361065",1
39,"07/21/25 07:58:48","O",1,"1",,"0","A8N5232361065",1
39,"07/23/25 15:59:46","I",1,"1",,"0","A8N5232361065",1
39,"07/24/25 08:04:45","O",1,"1",,"0","A8N5232361065",1
39,"07/24/25 16:02:47","I",1,"1",,"0","A8N5232361065",1
39,"07/25/25 08:31:58","O",1,"1",,"0","A8N5232361065",1
39,"07/27/25 15:53:25","I",1,"1",,"0","A8N5232361065",1
39,"07/28/25 08:03:28","O",1,"1",,"0","A8N5232361065",1
39,"07/28/25 15:57:02","I",1,"1",,"0","A8N5232361065",1
39,"07/29/25 08:05:56","O",1,"1",,"0","A8N5232361065",1
39,"07/31/25 15:48:33","I",1,"1",,"0","A8N5232361065",1
39,"08/01/25 08:36:24","O",1,"1",,"0","A8N5232361065",1
39,"08/01/25 15:59:08","I",1,"1",,"0","A8N5232361065",1
39,"08/02/25 08:13:28","O",1,"1",,"0","A8N5232361065",1
39,"08/04/25 15:53:18","I",1,"1",,"0","A8N5232361065",1
39,"08/05/25 08:11:19","O",1,"1",,"0","A8N5232361065",1
39,"08/05/25 15:53:40","I",1,"1",,"0","A8N5232361065",1
39,"08/06/25 08:12:26","O",1,"1",,"0","A8N5232361065",1
39,"08/06/25 15:50:43","I",1,"1",,"0","A8N5232361065",1
39,"08/07/25 08:19:04","O",1,"1",,"0","A8N5232361065",1
39,"08/09/25 15:58:56","I",1,"1",,"0","A8N5232361065",1
39,"08/10/25 08:07:44","O",1,"1",,"0","A8N5232361065",1
39,"08/12/25 15:47:20","I",1,"1",,"0","A8N5232361065",1
39,"08/13/25 08:12:52","O",1,"1",,"0","A8N5232361065",1
39,"08/13/25 15:51:13","I",1,"1",,"0","A8N5232361065",1
39,"08/14/25 08:23:18","O",1,"1",,"0","A8N5232361065",1
39,"08/16/25 15:50:15","I",1,"1",,"0","A8N5232361065",1
39,"08/17/25 08:18:16","O",1,"1",,"0","A8N5232361065",1
39,"08/17/25 15:51:19","I",1,"1",,"0","A8N5232361065",1
39,"08/18/25 08:04:36","O",1,"1",,"0","A8N5232361065",1
39,"08/20/25 08:11:09","O",1,"1",,"0","A8N5232361065",1
39,"08/20/25 15:49:59","I",1,"1",,"0","A8N5232361065",1
39,"08/21/25 08:08:27","O",1,"1",,"0","A8N5232361065",1
39,"08/21/25 15:47:51","I",1,"1",,"0","A8N5232361065",1
39,"08/22/25 08:14:16","O",1,"1",,"0","A8N5232361065",1
39,"08/25/25 15:49:16","I",1,"1",,"0","A8N5232361065",1
39,"08/26/25 08:13:33","O",1,"1",,"0","A8N5232361065",1
39,"08/28/25 15:50:37","I",1,"1",,"0","A8N5232361065",1
39,"08/29/25 08:28:43","O",1,"1",,"0","A8N5232361065",1
39,"08/29/25 15:56:19","I",1,"1",,"0","A8N5232361065",1
39,"08/30/25 08:06:45","O",1,"1",,"0","A8N5232361065",1
39,"09/01/25 15:50:48","I",1,"1",,"0","A8N5232361065",1
39,"09/02/25 08:38:46","O",1,"1",,"0","A8N5232361065",1
39,"09/02/25 15:49:35","I",1,"1",,"0","A8N5232361065",1
39,"09/03/25 08:05:50","O",1,"1",,"0","A8N5232361065",1
39,"09/05/25 15:55:15","I",1,"1",,"0","A8N5232361065",1
39,"09/06/25 07:59:24","O",1,"1",,"0","A8N5232361065",1
39,"09/06/25 15:49:50","I",1,"1",,"0","A8N5232361065",1
39,"09/07/25 08:47:16","O",1,"1",,"0","A8N5232361065",1
39,"09/09/25 15:53:54","I",1,"1",,"0","A8N5232361065",1
39,"09/10/25 08:09:45","O",1,"1",,"0","A8N5232361065",1
39,"09/10/25 15:47:19","I",1,"1",,"0","A8N5232361065",1
39,"09/11/25 08:09:43","O",1,"1",,"0","A8N5232361065",1
39,"09/13/25 15:46:12","I",1,"1",,"0","A8N5232361065",1
39,"09/14/25 08:18:07","O",1,"1",,"0","A8N5232361065",1
39,"09/14/25 15:43:27","I",1,"1",,"0","A8N5232361065",1
39,"09/15/25 08:02:36","O",1,"1",,"0","A8N5232361065",1
39,"09/17/25 15:46:48","I",1,"1",,"0","A8N5232361065",1
39,"09/18/25 08:05:53","O",1,"1",,"0","A8N5232361065",1
39,"09/18/25 15:40:16","I",1,"1",,"0","A8N5232361065",1
39,"09/19/25 08:10:19","O",1,"1",,"0","A8N5232361065",1
39,"09/19/25 15:45:47","I",1,"1",,"0","A8N5232361065",1
39,"09/20/25 08:16:27","I",1,"1",,"0","A8N5232361065",1
39,"09/22/25 15:53:40","I",1,"1",,"0","A8N5232361065",1
39,"09/23/25 08:32:38","O",1,"1",,"0","A8N5232361065",1
39,"09/25/25 15:41:01","I",1,"1",,"0","A8N5232361065",1
39,"09/26/25 08:17:49","O",1,"1",,"0","A8N5232361065",1
39,"09/26/25 16:05:42","I",1,"1",,"0","A8N5232361065",1
39,"09/27/25 08:11:22","O",1,"1",,"0","A8N5232361065",1
39,"09/29/25 15:55:33","I",1,"1",,"0","A8N5232361065",1
39,"09/30/25 08:14:18","O",1,"1",,"0","A8N5232361065",1
39,"09/30/25 15:56:40","I",1,"1",,"0","A8N5232361065",1
39,"10/01/25 08:16:58","O",1,"1",,"0","A8N5232361065",1
39,"10/03/25 16:02:26","I",1,"1",,"0","A8N5232361065",1
39,"10/04/25 08:08:23","O",1,"1",,"0","A8N5232361065",1
39,"10/04/25 15:44:50","I",1,"1",,"0","A8N5232361065",1
39,"10/05/25 08:20:20","O",1,"1",,"0","A8N5232361065",1
39,"10/07/25 15:49:52","I",1,"1",,"0","A8N5232361065",1
39,"10/08/25 08:19:04","O",1,"1",,"0","A8N5232361065",1
39,"10/08/25 15:39:42","I",1,"1",,"0","A8N5232361065",1
39,"10/09/25 08:06:33","O",1,"1",,"0","A8N5232361065",1
39,"10/11/25 15:40:54","I",1,"1",,"0","A8N5232361065",1
39,"10/12/25 08:13:20","I",1,"1",,"0","A8N5232361065",1
39,"10/12/25 08:13:30","O",1,"1",,"0","A8N5232361065",1
39,"10/12/25 15:55:45","I",1,"1",,"0","A8N5232361065",1
39,"10/13/25 08:14:48","O",1,"1",,"0","A8N5232361065",1
39,"10/15/25 15:40:44","I",1,"1",,"0","A8N5232361065",1
39,"10/16/25 08:05:36","O",1,"1",,"0","A8N5232361065",1
39,"10/16/25 15:54:13","I",1,"1",,"0","A8N5232361065",1
39,"10/17/25 08:16:39","O",1,"1",,"0","A8N5232361065",1
39,"10/19/25 15:56:40","I",1,"1",,"0","A8N5232361065",1
39,"10/20/25 08:10:31","O",1,"1",,"0","A8N5232361065",1
39,"10/20/25 16:04:24","I",1,"1",,"0","A8N5232361065",1
39,"10/21/25 08:13:10","O",1,"1",,"0","A8N5232361065",1
39,"10/23/25 15:36:55","I",1,"1",,"0","A8N5232361065",1
39,"10/24/25 08:09:18","O",1,"1",,"0","A8N5232361065",1
39,"10/24/25 16:01:04","I",1,"1",,"0","A8N5232361065",1
39,"10/25/25 08:20:18","O",1,"1",,"0","A8N5232361065",1
39,"10/27/25 16:15:18","I",1,"1",,"0","A8N5232361065",1
39,"10/28/25 08:04:58","O",1,"1",,"0","A8N5232361065",1
39,"10/28/25 15:46:03","I",1,"1",,"0","A8N5232361065",1
39,"10/29/25 08:11:17","O",1,"1",,"0","A8N5232361065",1
39,"10/29/25 15:51:59","I",1,"1",,"0","A8N5232361065",1
39,"10/30/25 08:02:48","O",1,"1",,"0","A8N5232361065",1
39,"10/30/25 15:45:26","I",1,"1",,"0","A8N5232361065",1
39,"10/31/25 08:09:32","O",1,"1",,"0","A8N5232361065",1
39,"11/04/25 15:52:48","I",1,"1",,"0","A8N5232361065",1
39,"11/05/25 08:07:52","O",1,"1",,"0","A8N5232361065",1
39,"11/05/25 15:29:49","I",1,"1",,"0","A8N5232361065",1
39,"11/06/25 08:15:49","O",1,"1",,"0","A8N5232361065",1
39,"11/08/25 15:40:44","I",1,"1",,"0","A8N5232361065",1
39,"11/09/25 08:08:29","O",1,"1",,"0","A8N5232361065",1
39,"11/09/25 15:38:28","I",1,"1",,"0","A8N5232361065",1
39,"11/10/25 08:13:01","O",1,"1",,"0","A8N5232361065",1
39,"11/12/25 15:37:16","I",1,"1",,"0","A8N5232361065",1
39,"11/13/25 08:07:38","O",1,"1",,"0","A8N5232361065",1
39,"11/13/25 16:03:46","I",1,"1",,"0","A8N5232361065",1
39,"11/14/25 08:13:58","O",1,"1",,"0","A8N5232361065",1
39,"11/16/25 16:02:28","I",1,"1",,"0","A8N5232361065",1
39,"11/17/25 08:11:39","O",1,"1",,"0","A8N5232361065",1
39,"11/17/25 15:54:29","I",1,"1",,"0","A8N5232361065",1
39,"11/18/25 08:20:03","O",1,"1",,"0","A8N5232361065",1
39,"11/20/25 15:58:56","I",1,"1",,"0","A8N5232361065",1
39,"11/21/25 08:11:13","O",1,"1",,"0","A8N5232361065",1
39,"11/21/25 16:01:22","I",1,"1",,"0","A8N5232361065",1
39,"11/22/25 08:11:31","O",1,"1",,"0","A8N5232361065",1
39,"11/24/25 15:56:04","I",1,"1",,"0","A8N5232361065",1
39,"11/25/25 08:06:21","O",1,"1",,"0","A8N5232361065",1
39,"11/25/25 15:59:11","I",1,"1",,"0","A8N5232361065",1
39,"11/26/25 08:22:35","O",1,"1",,"0","A8N5232361065",1
39,"11/28/25 15:58:51","I",1,"1",,"0","A8N5232361065",1
39,"11/29/25 08:19:25","O",1,"1",,"0","A8N5232361065",1
39,"11/29/25 08:20:45","O",1,"1",,"0","A8N5232361065",1
39,"11/29/25 15:43:32","I",1,"1",,"0","A8N5232361065",1
39,"11/30/25 09:15:54","O",1,"1",,"0","A8N5232361065",1
39,"12/02/25 15:52:50","I",1,"1",,"0","A8N5232361065",1
39,"12/03/25 08:14:40","O",1,"1",,"0","A8N5232361065",1
39,"12/03/25 16:02:01","I",1,"1",,"0","A8N5232361065",1
39,"12/04/25 08:22:00","O",1,"1",,"0","A8N5232361065",1
39,"12/06/25 15:58:16","I",1,"1",,"0","A8N5232361065",1
39,"12/07/25 08:29:50","O",1,"1",,"0","A8N5232361065",1
39,"12/08/25 15:56:13","I",1,"1",,"0","A8N5232361065",1
39,"12/09/25 08:39:51","O",1,"1",,"0","A8N5232361065",1
39,"12/10/25 15:41:50","I",1,"1",,"0","A8N5232361065",1
39,"12/11/25 08:01:36","I",1,"1",,"0","A8N5232361065",1
39,"12/11/25 16:00:30","I",1,"1",,"0","A8N5232361065",1
39,"12/12/25 08:25:07","O",1,"1",,"0","A8N5232361065",1
39,"12/14/25 15:59:07","I",1,"1",,"0","A8N5232361065",1
39,"12/15/25 08:14:57","O",1,"1",,"0","A8N5232361065",1
39,"12/15/25 15:46:20","I",1,"1",,"0","A8N5232361065",1
39,"12/16/25 08:02:17","O",1,"1",,"0","A8N5232361065",1
39,"12/18/25 15:50:21","I",1,"1",,"0","A8N5232361065",1
39,"12/19/25 08:36:01","O",1,"1",,"0","A8N5232361065",1
39,"12/19/25 15:52:25","I",1,"1",,"0","A8N5232361065",1
39,"12/20/25 08:10:18","O",1,"1",,"0","A8N5232361065",1
39,"12/22/25 15:54:14","I",1,"1",,"0","A8N5232361065",1
39,"12/23/25 08:18:04","O",1,"1",,"0","A8N5232361065",1
39,"12/23/25 15:57:36","I",1,"1",,"0","A8N5232361065",1
39,"12/24/25 08:22:17","O",1,"1",,"0","A8N5232361065",1
39,"12/24/25 15:34:10","I",1,"1",,"0","A8N5232361065",1
39,"12/25/25 08:13:46","O",1,"1",,"0","A8N5232361065",1
39,"12/28/25 16:01:47","I",1,"1",,"0","A8N5232361065",1
39,"12/29/25 08:18:37","O",1,"1",,"0","A8N5232361065",1
39,"12/30/25 15:45:53","I",1,"1",,"0","A8N5232361065",1
39,"12/31/25 08:06:07","O",1,"1",,"0","A8N5232361065",1
39,"12/31/25 15:46:14","I",1,"1",,"0","A8N5232361065",1
39,"01/01/26 08:17:17","O",1,"1",,"0","A8N5232361065",1
39,"01/03/26 15:43:55","I",1,"1",,"0","A8N5232361065",1
39,"01/04/26 08:05:52","O",1,"1",,"0","A8N5232361065",1
39,"01/04/26 15:42:26","I",1,"1",,"0","A8N5232361065",1
39,"01/05/26 08:08:30","O",1,"1",,"0","A8N5232361065",1
39,"01/05/26 15:47:59","I",1,"1",,"0","A8N5232361065",1
39,"01/06/26 09:11:01","O",1,"1",,"0","A8N5232361065",1
39,"01/08/26 15:46:04","I",1,"1",,"0","A8N5232361065",1
39,"01/09/26 08:16:32","O",1,"1",,"0","A8N5232361065",1
39,"01/09/26 16:02:12","I",1,"1",,"0","A8N5232361065",1
39,"01/10/26 08:10:59","O",1,"1",,"0","A8N5232361065",1
39,"01/11/26 15:54:34","I",1,"1",,"0","A8N5232361065",1
39,"01/12/26 08:08:03","O",1,"1",,"0","A8N5232361065",1
39,"01/12/26 15:58:24","I",1,"1",,"0","A8N5232361065",1
39,"01/13/26 08:13:15","O",1,"1",,"0","A8N5232361065",1
39,"01/14/26 08:09:18","O",1,"1",,"0","A8N5232361065",1
39,"01/15/26 15:54:18","I",1,"1",,"0","A8N5232361065",1
39,"01/16/26 08:13:19","O",1,"1",,"0","A8N5232361065",1
39,"01/16/26 15:56:22","I",1,"1",,"0","A8N5232361065",1
39,"01/17/26 08:42:23","O",1,"1",,"0","A8N5232361065",1
39,"01/20/26 15:51:52","I",1,"1",,"0","A8N5232361065",1
39,"01/21/26 08:16:27","O",1,"1",,"0","A8N5232361065",1
39,"01/23/26 15:56:48","I",1,"1",,"0","A8N5232361065",1
39,"01/24/26 08:11:07","O",1,"1",,"0","A8N5232361065",1
39,"01/24/26 15:58:39","I",1,"1",,"0","A8N5232361065",1
39,"01/25/26 10:21:54","O",1,"1",,"0","A8N5232361065",1
39,"01/28/26 15:56:56","I",1,"1",,"0","A8N5232361065",1
39,"01/29/26 08:11:24","O",1,"1",,"0","A8N5232361065",1
39,"01/29/26 15:57:44","I",1,"1",,"0","A8N5232361065",1
39,"01/30/26 08:06:18","O",1,"1",,"0","A8N5232361065",1
39,"02/01/26 16:04:06","I",1,"1",,"0","A8N5232361065",1
39,"02/02/26 07:57:59","O",1,"1",,"0","A8N5232361065",1
39,"02/04/26 15:46:40","I",1,"1",,"0","A8N5232361065",1
39,"02/05/26 08:04:26","O",1,"1",,"0","A8N5232361065",1
39,"02/05/26 15:57:08","I",1,"1",,"0","A8N5232361065",1
39,"02/06/26 08:11:47","O",1,"1",,"0","A8N5232361065",1
39,"02/08/26 15:58:25","I",1,"1",,"0","A8N5232361065",1
39,"02/09/26 08:19:33","O",1,"1",,"0","A8N5232361065",1
39,"02/09/26 16:02:07","I",1,"1",,"0","A8N5232361065",1
39,"02/10/26 08:20:10","O",1,"1",,"0","A8N5232361065",1
39,"02/12/26 15:57:33","I",1,"1",,"0","A8N5232361065",1
39,"02/13/26 08:18:11","O",1,"1",,"0","A8N5232361065",1
39,"02/16/26 15:57:35","I",1,"1",,"0","A8N5232361065",1
39,"02/17/26 08:23:47","O",1,"1",,"0","A8N5232361065",1
39,"02/17/26 15:56:21","I",1,"1",,"0","A8N5232361065",1
39,"02/18/26 08:19:56","O",1,"1",,"0","A8N5232361065",1
39,"02/20/26 15:58:36","I",1,"1",,"0","A8N5232361065",1
39,"02/21/26 08:09:05","O",1,"1",,"0","A8N5232361065",1
39,"02/21/26 16:18:05","I",1,"1",,"0","A8N5232361065",1
39,"02/22/26 08:17:29","O",1,"1",,"0","A8N5232361065",1
39,"02/24/26 15:52:50","I",1,"1",,"0","A8N5232361065",1
39,"02/25/26 08:12:07","O",1,"1",,"0","A8N5232361065",1
39,"02/25/26 15:50:33","I",1,"1",,"0","A8N5232361065",1
39,"02/26/26 08:14:34","O",1,"1",,"0","A8N5232361065",1
39,"02/28/26 15:53:41","I",1,"1",,"0","A8N5232361065",1
39,"03/01/26 08:18:59","O",1,"1",,"0","A8N5232361065",1
39,"03/01/26 15:53:59","I",1,"1",,"0","A8N5232361065",1
39,"03/02/26 08:22:04","O",1,"1",,"0","A8N5232361065",1
39,"03/04/26 15:52:17","I",1,"1",,"0","A8N5232361065",1
39,"03/05/26 08:13:50","O",1,"1",,"0","A8N5232361065",1
39,"03/05/26 15:38:58","I",1,"1",,"0","A8N5232361065",1
39,"03/06/26 08:14:26","O",1,"1",,"0","A8N5232361065",1
39,"04/05/26 15:49:01","I",1,"1",,"0","A8N5232361065",1
39,"04/06/26 08:19:54","O",1,"1",,"0","A8N5232361065",1
39,"04/06/26 15:57:13","I",1,"1",,"0","A8N5232361065",1
40,"02/20/25 08:14:40","I",1,"1",,"0","A8N5232361065",1
40,"02/20/25 16:29:07","I",1,"1",,"0","A8N5232361065",1
40,"02/22/25 08:06:41","I",1,"1",,"0","A8N5232361065",1
40,"02/22/25 16:33:58","O",1,"1",,"0","A8N5232361065",1
40,"02/23/25 08:13:07","I",1,"1",,"0","A8N5232361065",1
40,"02/23/25 16:40:20","O",1,"1",,"0","A8N5232361065",1
40,"02/24/25 08:09:05","I",1,"1",,"0","A8N5232361065",1
40,"02/25/25 08:09:29","O",1,"1",,"0","A8N5232361065",1
40,"02/25/25 16:32:07","I",1,"1",,"0","A8N5232361065",1
40,"02/26/25 08:09:28","I",1,"1",,"0","A8N5232361065",1
40,"02/26/25 16:25:21","I",1,"1",,"0","A8N5232361065",1
40,"02/27/25 07:59:07","O",1,"1",,"0","A8N5232361065",1
40,"02/27/25 16:18:12","I",1,"1",,"0","A8N5232361065",1
40,"03/02/25 08:36:38","I",1,"1",,"0","A8N5232361065",1
40,"03/02/25 19:52:07","O",1,"1",,"0","A8N5232361065",1
40,"03/03/25 08:00:55","I",1,"1",,"0","A8N5232361065",1
40,"03/05/25 19:49:08","O",1,"1",,"0","A8N5232361065",1
40,"03/06/25 08:02:56","O",1,"1",,"0","A8N5232361065",1
40,"03/06/25 19:51:21","O",1,"1",,"0","A8N5232361065",1
40,"03/07/25 08:12:02","I",1,"1",,"0","A8N5232361065",1
40,"03/08/25 19:44:52","O",1,"1",,"0","A8N5232361065",1
40,"03/09/25 08:15:08","I",1,"1",,"0","A8N5232361065",1
40,"03/09/25 19:38:05","O",1,"1",,"0","A8N5232361065",1
40,"03/10/25 08:02:23","I",1,"1",,"0","A8N5232361065",1
40,"03/13/25 19:50:56","I",1,"1",,"0","A8N5232361065",1
40,"03/14/25 07:57:07","I",1,"1",,"0","A8N5232361065",1
40,"03/14/25 20:17:19","O",1,"1",,"0","A8N5232361065",1
40,"03/17/25 19:48:18","I",1,"1",,"0","A8N5232361065",1
40,"03/18/25 07:19:46","I",1,"1",,"0","A8N5232361065",1
40,"03/18/25 19:49:27","O",1,"1",,"0","A8N5232361065",1
40,"03/19/25 07:36:00","O",1,"1",,"0","A8N5232361065",1
40,"03/22/25 19:55:57","O",1,"1",,"0","A8N5232361065",1
40,"03/23/25 08:25:17","O",1,"1",,"0","A8N5232361065",1
40,"03/25/25 20:01:57","I",1,"1",,"0","A8N5232361065",1
40,"03/26/25 09:16:21","I",1,"1",,"0","A8N5232361065",1
40,"03/26/25 20:00:59","I",1,"1",,"0","A8N5232361065",1
40,"03/27/25 08:14:13","I",1,"1",,"0","A8N5232361065",1
40,"04/01/25 08:01:39","O",1,"1",,"0","A8N5232361065",1
40,"04/01/25 17:17:20","I",1,"1",,"0","A8N5232361065",1
40,"04/02/25 07:53:14","I",1,"1",,"0","A8N5232361065",1
40,"04/03/25 08:00:58","I",1,"1",,"0","A8N5232361065",1
40,"04/03/25 16:38:58","I",1,"1",,"0","A8N5232361065",1
40,"04/06/25 07:55:51","I",1,"1",,"0","A8N5232361065",1
40,"04/06/25 16:38:16","O",1,"1",,"0","A8N5232361065",1
40,"04/07/25 08:03:29","I",1,"1",,"0","A8N5232361065",1
